     10644|B | |         0|99999|I    |     |     |     |     |     |(I)()()()()()                             |1965|         0|       0.00|       0.00|         0|        77|            77.00| **********|A294000             |01                  |B                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    1|V|    0|   18|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    1|5   |V| | |    0|    2|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10635|F |A|         0|0    |V    |     |     |     |     |     |(V)()()()()                               |1970|         0|       0.00|       0.00|         0|         0|             0.00| **********|A290000             |01                  |F                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    1| |    0|    0|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    1|6   | | | |    0|    0|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10636|G |A|         0|99999|H    |     |     |     |     |     |(H)()()()()                               |1978|         0|       0.00|       0.00|         0|       207|           207.00| **********|A290000             |01                  |G                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    1|V|    0|  166|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    1|4   |V| | |    0|    5|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10637|H | |         0|0    |K    |     |     |     |     |     |(K)()()()()                               |1965|         0|       0.00|       0.00|         0|         0|             0.00| **********|A290000             |02                  |H                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    1| |    0|    0|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    1|4   | | | |    0|    0|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10638|J |A|         0|99999|C    |     |     |     |     |     |(C)()()()()                               |1850|         0|       0.00|       0.00|         0|       415|           415.00| **********|A290000             |01                  |J                   |                    |                    |                    |                    |    3|Y|2    |OLD RECTORY IN SCHOOL GROUNDS| **********| **********|    2|V|    0|  136|  112|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    2|4   |V| | |    0|    7|    5|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10639|K |A|         0|99999|U    |     |     |     |     |     |(U)()()()()                               |1965|         0|       0.00|       0.00|         0|       110|           110.00| **********|A290000             |01                  |K                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    1|V|    0|   98|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    1|6   |V| | |    0|    2|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10630|A | |         0|0    |B    |F    |C    |     |     |     |(B)(F)(C)()()                             |1961|         0|       0.00|       0.00|         0|         0|             0.00| **********|A290000             |01                  |A                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    2|V|    0|  925|  446|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    2|5   |V| | |    0|   17|   13|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10631|B | |         0|99999|G    |C    |     |     |     |     |(G)(C)()()()                              |1969|         0|       0.00|       0.00|         0|      1662|          1662.00| **********|A290000             |01                  |B                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    2|V|    0|  498|  686|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    2|3   |V| | |    0|   21|   15|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10632|C | |         0|99999|C    |     |     |     |     |     |(C)()()()()                               |1961|         0|       0.00|       0.00|         0|      1374|          1374.00| **********|A290000             |01                  |C                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    3|V|    0|  228|  353|  353|    0|    0|    0|    0|             0.00|             0.00|         0|    3|5   |V| | |    0|    6|    6|    7|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10633|D | |         0|99999|A1   |L    |     |     |     |     |(A1)(L)()()()                             |1961|         0|       0.00|       0.00|         0|      1174|          1174.00| **********|A290000             |01                  |D                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    1|V|    0| 1069|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    1|5   |V| | |    0|   28|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
